what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1313714169956
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1313714169956
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1313714169956
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1313714169956
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1313714169956
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1313714169956
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1313714169956
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1313714169956
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1313714169956
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1313714169956
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1313714169956
started,bundle,org.eclipse.equinox.p2.core,2.0.3.R36x_v20110111,"org.eclipse.equinox.p2.core",1313714169956
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.203.R36x_v20101220,"org.eclipse.equinox.p2.directorywatcher",1313714169956
started,bundle,org.eclipse.equinox.p2.engine,2.0.1.R36x_v20110201,"org.eclipse.equinox.p2.engine",1313714169956
started,bundle,org.eclipse.equinox.p2.metadata,2.0.1.R36x_v20101202,"org.eclipse.equinox.p2.metadata",1313714169956
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1313714169956
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1313714169956
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1313714169956
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1313714169956
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1313714169956
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1313714169956
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1313714169956
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1313714169956
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1313714169956
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1313714169956
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1313714169956
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1313714169956
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1313714169956
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1313714169956
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1313714169956
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1313714169956
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1313714169956
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1313714169956
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1313714169956
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1313714169956
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1313714169956
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1313714169956
started,bundle,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.resources",1313714169956
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1313714169956
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1313714169957
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1313714169957
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1313714169957
started,bundle,com.python.pydev,2.2.1.2011071313,"com.python.pydev",1313714169957
started,bundle,com.python.pydev.analysis,2.2.1.2011071313,"com.python.pydev.analysis",1313714169957
started,bundle,com.python.pydev.codecompletion,2.2.1.2011071313,"com.python.pydev.codecompletion",1313714169957
started,bundle,com.python.pydev.refactoring,2.2.1.2011071313,"com.python.pydev.refactoring",1313714169957
started,bundle,org.python.pydev,2.2.1.2011071313,"org.python.pydev",1313714169957
started,bundle,org.python.pydev.core,2.2.1.2011071313,"org.python.pydev.core",1313714169957
started,bundle,org.python.pydev.debug,2.2.1.2011071313,"org.python.pydev.debug",1313714169957
started,bundle,org.python.pydev.django,2.2.1.2011071313,"org.python.pydev.django",1313714169957
started,bundle,org.python.pydev.jython,2.2.1.2011071313,"org.python.pydev.jython",1313714169957
started,bundle,org.python.pydev.parser,2.2.1.2011071313,"org.python.pydev.parser",1313714169957
started,bundle,org.python.pydev.red_core,2.2.1.2011071313,"org.python.pydev.red_core",1313714169957
started,bundle,org.python.pydev.refactoring,2.2.1.2011071313,"org.python.pydev.refactoring",1313714169957
os,sysinfo,,,"linux",1313714169960
arch,sysinfo,,,"x86",1313714169960
ws,sysinfo,,,"gtk",1313714169960
locale,sysinfo,,,"en_US",1313714169960
processors,sysinfo,,,"2",1313714169960
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1313714169960
java.runtime.version,sysinfo,,,"1.6.0_26-b03",1313714169960
java.specification.name,sysinfo,,,"Java Platform API Specification",1313714169960
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1313714169960
java.specification.version,sysinfo,,,"1.6",1313714169960
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1313714169960
java.version,sysinfo,,,"1.6.0_26",1313714169960
java.vm.info,sysinfo,,,"mixed mode, sharing",1313714169960
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1313714169960
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1313714169960
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1313714169960
java.vm.specification.version,sysinfo,,,"1.0",1313714169960
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1313714169960
java.vm.version,sysinfo,,,"20.1-b02",1313714169960
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1313714170457
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1313714170606
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1313714170606
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1313714170888
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201102081640,"org.eclipse.epp.usagedata.ui",1313714171496
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1313714171811
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1313714171853
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1313714172394
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1313714172445
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1313714172590
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1313714173109
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1313714173288
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1313714174000
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1313714174063
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1313714174096
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1313714174468
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1313714174473
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313714178351
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313714223941
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313714518239
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313715544794
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1313715581506
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1313715594186
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1313715600099
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1313715624410
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1313715626482
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1313715627904
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201102110609,"org.eclipse.cdt.debug.core",1313716265161
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201102110609,"org.eclipse.cdt.debug.ui",1313716265232
activated,view,org.python.pydev,2.2.1.2011071313,"org.python.pydev.navigator.view",1313716265723
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313716268396
opened,editor,org.python.pydev,2.2.1.2011071313,"org.python.pydev.editor.PythonEditor",1313716276777
activated,editor,org.python.pydev,2.2.1.2011071313,"org.python.pydev.editor.PythonEditor",1313716276898
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313716277103
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1313716278898
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1313716280212
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313716285119
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313716292497
activated,view,org.python.pydev,2.2.1.2011071313,"org.python.pydev.navigator.view",1313716292549
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313716294120
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1313716299689
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313716299700
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313716300248
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313716327652
activated,editor,org.python.pydev,2.2.1.2011071313,"org.python.pydev.editor.PythonEditor",1313716327718
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1313716330703
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313716332017
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313717158558
activated,view,org.python.pydev,2.2.1.2011071313,"org.python.pydev.navigator.view",1313717160497
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313717162614
opened,editor,org.python.pydev,2.2.1.2011071313,"org.python.pydev.editor.PythonEditor",1313717172022
activated,editor,org.python.pydev,2.2.1.2011071313,"org.python.pydev.editor.PythonEditor",1313717172138
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313717172329
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1313717222519
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1313717239074
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1313717239993
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1313717253477
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1313717277368
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1313717311457
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1313717338389
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313717339802
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313718245764
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313718245910
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313718251744
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1313718268011
activated,view,org.python.pydev,2.2.1.2011071313,"org.python.pydev.navigator.view",1313718271660
started,bundle,org.python.pydev.customizations,2.2.1.2011071313,"org.python.pydev.customizations",1313718271725
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313718275087
opened,editor,org.python.pydev,2.2.1.2011071313,"org.python.pydev.editor.PythonEditor",1313718282148
activated,editor,org.python.pydev,2.2.1.2011071313,"org.python.pydev.editor.PythonEditor",1313718282260
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313718282452
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1313718332566
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1313718348089
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1313718355122
no handler,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1313718376996
no handler,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1313718378055
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1313718383533
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313718387545
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313718406103
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313718428004
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313718430082
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1313718434234
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313718434953
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313719785416
activated,editor,org.python.pydev,2.2.1.2011071313,"org.python.pydev.editor.PythonEditor",1313719792603
closed,editor,org.python.pydev,2.2.1.2011071313,"org.python.pydev.editor.PythonEditor",1313719792605
activated,view,org.python.pydev,2.2.1.2011071313,"org.python.pydev.navigator.view",1313719796536
opened,editor,org.python.pydev,2.2.1.2011071313,"org.python.pydev.editor.PythonEditor",1313719796691
activated,editor,org.python.pydev,2.2.1.2011071313,"org.python.pydev.editor.PythonEditor",1313719796789
activated,view,org.python.pydev,2.2.1.2011071313,"org.python.pydev.navigator.view",1313719796815
activated,editor,org.python.pydev,2.2.1.2011071313,"org.python.pydev.editor.PythonEditor",1313719799625
activated,editor,org.python.pydev,2.2.1.2011071313,"org.python.pydev.editor.PythonEditor",1313719799733
closed,editor,org.python.pydev,2.2.1.2011071313,"org.python.pydev.editor.PythonEditor",1313719799733
activated,view,org.python.pydev,2.2.1.2011071313,"org.python.pydev.navigator.view",1313719802849
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313719804753
opened,editor,org.python.pydev,2.2.1.2011071313,"org.python.pydev.editor.PythonEditor",1313719812460
activated,editor,org.python.pydev,2.2.1.2011071313,"org.python.pydev.editor.PythonEditor",1313719812559
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313719812753
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1313719863484
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1313719881636
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1313719886343
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1313719901374
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1313719912425
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1313719950580
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1313719969741
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313719972865
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313720327777
closed,editor,org.python.pydev,2.2.1.2011071313,"org.python.pydev.editor.PythonEditor",1313720334665
closed,editor,org.python.pydev,2.2.1.2011071313,"org.python.pydev.editor.PythonEditor",1313720336185
closed,editor,org.python.pydev,2.2.1.2011071313,"org.python.pydev.editor.PythonEditor",1313720337080
activated,view,org.python.pydev,2.2.1.2011071313,"org.python.pydev.navigator.view",1313720337938
closed,editor,org.python.pydev,2.2.1.2011071313,"org.python.pydev.editor.PythonEditor",1313720337938
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313720341294
opened,editor,org.python.pydev,2.2.1.2011071313,"org.python.pydev.editor.PythonEditor",1313720346393
activated,editor,org.python.pydev,2.2.1.2011071313,"org.python.pydev.editor.PythonEditor",1313720346478
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313720346667
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1313720387065
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1313720389837
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1313720391424
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1313720391989
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1313720392500
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1313720393032
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1313720396134
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1313720413079
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313720414849
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313720774890
activated,view,org.python.pydev,2.2.1.2011071313,"org.python.pydev.navigator.view",1313720775844
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313720777619
opened,editor,org.python.pydev,2.2.1.2011071313,"org.python.pydev.editor.PythonEditor",1313720780946
activated,editor,org.python.pydev,2.2.1.2011071313,"org.python.pydev.editor.PythonEditor",1313720781040
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313720781226
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1313720815398
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1313720834846
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1313720839263
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1313720876935
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1313720878380
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1313720879153
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313720880714
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313720976019
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1313720998074
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1313721012921
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1313721021412
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1313721024711
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313721025442
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313721098226
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1313721102001
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313721102690
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313722449812
activated,view,org.python.pydev,2.2.1.2011071313,"org.python.pydev.navigator.view",1313722451095
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313722452813
opened,editor,org.python.pydev,2.2.1.2011071313,"org.python.pydev.editor.PythonEditor",1313722457025
activated,editor,org.python.pydev,2.2.1.2011071313,"org.python.pydev.editor.PythonEditor",1313722457135
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313722457325
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1313722476427
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1313722512349
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1313722561156
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313722589234
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313725217187
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313725218929
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313725220125
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313725220216
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313725222902
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201102110609,"org.eclipse.cdt.debug.mi.ui",1313725223587
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201102110609,"org.eclipse.cdt.debug.mi.core",1313725223587
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.1.201102110609,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1313725223587
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.0.201102110609,"org.eclipse.cdt.debug.ui.memory.search",1313725223587
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201102110609,"org.eclipse.cdt.dsf.gdb.ui",1313725223587
stopped,bundle,org.eclipse.cdt.dsf.ui,2.1.2.201102110609,"org.eclipse.cdt.dsf.ui",1313725223587
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201102110609,"org.eclipse.cdt.gdb.ui",1313725223587
stopped,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201102110609,"org.eclipse.cdt.dsf.gdb",1313725223587
stopped,bundle,org.eclipse.cdt.launch,6.1.0.201102110609,"org.eclipse.cdt.launch",1313725223587
stopped,bundle,org.eclipse.cdt.debug.ui,7.0.0.201102110609,"org.eclipse.cdt.debug.ui",1313725223605
stopped,bundle,org.eclipse.cdt.debug.ui.memory.traditional,1.2.0.201102110609,"org.eclipse.cdt.debug.ui.memory.traditional",1313725223605
stopped,bundle,org.eclipse.cdt.dsf,2.1.1.201102110609,"org.eclipse.cdt.dsf",1313725223605
